Stand,Plot ID,Quadrant,Genus Species,DBH 12.5cm or greater measured at 1.37m from base,Crown Vigor Classification 1 vigorous  5 dead,Crown Class (E D C I or O),Emerge holes between 1.25 and 1.75m,Woodpecker damage between 1.25 and 1.75m,Notes
B,KENDRY2,SE,FRAM,29.00,2,,0,0,trunk sprouts starting
B,KENDRY2,SE,Prunus serotina,4.55,,,,,
B,KENDRY2,SE,Quercus macrocarpa,61.93,,,,,bur oak
B,KENDRY2,SE,Ulmus rubra,15.30,,,,,
B,KENDRY2,SW,Amelanchier sp.,2.80,,,,,
B,KENDRY2,SW,Amelanchier sp.,3.90,,,,,
B,KENDRY2,SW,Amelanchier sp.,4.50,,,,,
B,KENDRY2,SW,Carya cordiformis,17.90,,,,,
B,KENDRY2,SW,Carya ovata,14.50,,,,,
B,KENDRY2,SW,FRAM,26.10,5,,15,4,
B,KENDRY2,SW,FRAM,35.00,3,,0,3,lots of WPD high up
B,KENDRY2,SW,Quercus alba,41.50,,,,,
B,KENDRY2,SW,Quercus macrocarpa,57.00,,,,,
B,KENDRY2,SW,Quercus rubra,31.00,,,,,
B,KENDRY2,SW,Quercus rubra,48.80,,,,,
B,KENDRY2,SW,Ulmus rubra,13.50,,,,,
B,KENDRY2A,NE,Carya cordiformis,23.10,,,,,
B,KENDRY2A,NE,Carya tomentosa,12.80,,,,,
B,KENDRY2A,NE,Carya tomentosa,15.65,,,,,
B,KENDRY2A,NE,Fagus grandifolia,6.05,,,,,
B,KENDRY2A,NE,Fagus grandifolia,12.42,,,,,
B,KENDRY2A,NE,FRAM,23.90,5,C,1,1,dead sprouts -  emergence holes out of zone
B,KENDRY2A,NE,Quercus alba,14.70,,,,,
B,KENDRY2A,NE,Quercus alba,29.70,,,,,
B,KENDRY2A,NE,Quercus alba,33.30,,,,,
B,KENDRY2A,NE,Quercus rubra,40.28,,,,,
B,KENDRY2A,NE,Quercus rubra,46.80,,,,,
B,KENDRY2A,NW,Acer rubrum,10.80,,,,,
B,KENDRY2A,NW,Carpinus caroliniana,5.70,,,,,
B,KENDRY2A,NW,Carpinus caroliniana,7.12,,,,,
B,KENDRY2A,NW,Carya glabra,16.50,,,,,
B,KENDRY2A,NW,Carya glabra,17.40,,,,,
B,KENDRY2A,NW,Prunus serotina,5.25,,,,,
B,KENDRY2A,NW,Prunus serotina,7.10,,,,,
B,KENDRY2A,NW,Quercus alba,16.75,,,,,
B,KENDRY2A,NW,Quercus rubra,35.38,,,,,2 stems - Quru
B,KENDRY2A,NW,Quercus rubra,38.58,,,,,2 stems - Quru
B,KENDRY2A,NW,Quercus rubra,40.05,,,,,2 stems - Quru
B,KENDRY2A,NW,Quercus rubra,40.15,,,,,2 stems - Quru
B,KENDRY2A,NW,Quercus rubra,53.38,,,,,
B,KENDRY2A,SE,Acer rubrum,14.30,,,,,
B,KENDRY2A,SE,Carpinus caroliniana,2.35,,,,,3 stems - Caca
B,KENDRY2A,SE,Carpinus caroliniana,2.90,,,,,3 stems - Caca
B,KENDRY2A,SE,Carpinus caroliniana,4.80,,,,,3 stems - Caca
B,KENDRY2A,SE,Fagus grandifolia,25.62,,,,,2 stems - Fagr
B,KENDRY2A,SE,Fagus grandifolia,5.24,,,,,2 stems - Fagr
B,KENDRY2A,SE,FRAM,39.20,2,C,0,0,no evidence of EAB
B,KENDRY2A,SE,Quercus alba,15.50,,,,,
B,KENDRY2A,SE,Quercus alba,45.79,,,,,
B,KENDRY2A,SE,Quercus alba,54.30,,,,,
B,KENDRY2A,SE,Quercus rubra,35.05,,,,,2 stems - Quru
B,KENDRY2A,SE,Quercus rubra,39.50,,,,,
B,KENDRY2A,SE,Quercus rubra,45.10,,,,,2 stems - Quru
B,KENDRY2A,SW,Carpinus caroliniana,4.03,,,,,
B,KENDRY2A,SW,Carpinus caroliniana,6.18,,,,,
B,KENDRY2A,SW,Carya glabra,24.60,,,,,
B,KENDRY2A,SW,Carya ovata,11.00,,,,,
B,KENDRY2A,SW,Carya tomentosa,26.50,,,,,
B,KENDRY2A,SW,Fagus grandifolia,13.90,,,,,3 stems - Fagr : profanity tree
B,KENDRY2A,SW,Fagus grandifolia,34.20,,,,,3 stems - Fagr : profanity tree
B,KENDRY2A,SW,Fagus grandifolia,5.40,,,,,
B,KENDRY2A,SW,Fagus grandifolia,10.10,,,,,3 stems - Fagr : profanity tree
B,KENDRY2A,SW,FRAM,32.61,3,C,5,0,WPD out of range - Center tree
B,KENDRY2A,SW,Prunus serotina,14.90,,,,,
B,KENDRY2A,SW,Prunus serotina,5.10,,,,,
B,KENDRY2A,SW,Quercus rubra,25.02,,,,,
B,KENDRY2A,SW,Quercus rubra,69.10,,,,,
B,KENDRY2A,SW,Sassafras albidium,8.40,,,,,
BB,HMDRY,NE,Carya cordiformis,14.3,,,,,
BB,HMDRY,NE,FRAM,6.19,4,O,0,0,sprouting from trunk
BB,HMDRY,NE,FRPE,19,2,C,0,0,
BB,HMDRY,NE,Juglans nigra,13.38,,,,,
BB,HMDRY,NE,Juglans nigra,21.51,,,,,
BB,HMDRY,NE,Juglans nigra,44.19,,,,,
BB,HMDRY,NE,Populus grandidentata,16.35,,,,,
BB,HMDRY,NE,Populus grandidentata,27.99,,,,,
BB,HMDRY,NE,Populus grandidentata,28.01,,,,,
BB,HMDRY,NE,Populus grandidentata,28.09,,,,,
BB,HMDRY,NE,Populus grandidentata,30.66,,,,,
BB,HMDRY,NE,Populus grandidentata,31.08,,,,,
BB,HMDRY,NE,Prunus serotina,16.63,,,,,
BB,HMDRY,NE,Tilia americana,13.46,,,,,
BB,HMDRY,NE,Tilia americana,13.51,,,,,Tiam - 2 stems
BB,HMDRY,NE,Tilia americana,24.13,,,,,
BB,HMDRY,NE,Tilia americana,9.12,,,,,Tiam - 2 stems
BB,HMDRY,NE,Tilia americana,11.58,,,,,
BB,HMDRY,NW,Carya glabra,3.8,,,,,
BB,HMDRY,NW,FRPE,20,3,C,2,2,
BB,HMDRY,NW,FRPE,22.1,3,C,0,0,
BB,HMDRY,NW,FRPE,24,3,C,0,0,
BB,HMDRY,NW,Juglans nigra,26.8,,,,,
BB,HMDRY,NW,Populus grandidentata,25,,,,,
BB,HMDRY,NW,Populus grandidentata,31,,,,,
BB,HMDRY,NW,Populus tremuloides,33.7,,,,,
BB,HMDRY,NW,Prunus serotina,13.8,,,,,
BB,HMDRY,NW,Prunus serotina,17,,,,,
BB,HMDRY,NW,Prunus serotina,24,,,,,
BB,HMDRY,NW,Prunus serotina,3.5,,,,,
BB,HMDRY,NW,Quercus rubra,16.4,,,,,
BB,HMDRY,NW,Quercus rubra,28.6,,,,,center tree
BB,HMDRY,NW,Tilia americana,14.5,,,,,
BB,HMDRY,NW,Tilia americana,15.5,,,,,Tiam - 2 stems
BB,HMDRY,NW,Tilia americana,16,,,,,
BB,HMDRY,NW,Tilia americana,20.1,,,,,Tiam - 2 stems
BB,HMDRY,NW,Tilia americana,24.7,,,,,
BB,HMDRY,NW,Ulmus americana,25.4,,,,,
BB,HMDRY,SE,Carya cordiformis,21,,,,,
BB,HMDRY,SE,Carya cordiformis,22,,,,,
BB,HMDRY,SE,Carya cordiformis,23.5,,,,,
BB,HMDRY,SE,Carya cordiformis,5.7,,,,,
BB,HMDRY,SE,Carya glabra,5,,,,,
BB,HMDRY,SE,Juglans nigra,35.5,,,,,
BB,HMDRY,SE,Populus grandidentata,32,,,,,
BB,HMDRY,SE,Populus grandidentata,36,,,,,
BB,HMDRY,SE,Prunus serotina,24,,,,,
BB,HMDRY,SE,Prunus serotina,40,,,,,
BB,HMDRY,SE,Quercus rubra,4.5,,,,,
BB,HMDRY,SE,Quercus rubra,6.2,,,,,
BB,HMDRY,SE,Quercus rubra,9,,,,,
BB,HMDRY,SE,Quercus rubra,12,,,,,
BB,HMDRY,SE,Tilia americana,13.6,,,,,
BB,HMDRY,SE,Tilia americana,16,,,,,
BB,HMDRY,SE,Tilia americana,19.9,,,,,
BB,HMDRY,SE,Ulmus rubra,14.2,,,,,
BB,HMDRY,SE,Ulmus rubra,5.7,,,,,
BB,HMDRY,SW,Carya glabra,19.1,,,,,
BB,HMDRY,SW,Carya glabra,7.77,,,,,
BB,HMDRY,SW,Juglans nigra,20.44,,,,,
BB,HMDRY,SW,Juglans nigra,36.65,,,,,
BB,HMDRY,SW,Quercus rubra,5.15,,,,,
BB,HMDRY,SW,Tilia americana,13.23,,,,,
BB,HMDRY,SW,Tilia americana,15.24,,,,,
BB,HMDRY,SW,Tilia americana,15.74,,,,,
BB,HMDRY,SW,Tilia americana,15.77,,,,,
BB,HMDRY,SW,Tilia americana,16.71,,,,,
BB,HMDRY,SW,Tilia americana,20.39,,,,,
BB,HMDRY,SW,Tilia americana,25.55,,,,,
BB,HMDRY,SW,Tilia americana,6.32,,,,,Tiam - 2 stems
BB,HMDRY,SW,Tilia americana,8.02,,,,,Tiam - 2 stems
BB,HMDRY,SW,Ulmus americana,16.25,,,,,
BB,HMDRY,SW,Ulmus americana,17.83,,,,,
BB,HMDRY2,NE,Carya cordiformis,19,,,,,
BB,HMDRY2,NE,Carya cordiformis,23,,,,,
BB,HMDRY2,NE,Carya cordiformis,3.3,,,,,
BB,HMDRY2,NE,FRPE,30,3,E,0,0,no sign of EAB
BB,HMDRY2,NE,FRPE,37.6,2,E,0,0,no sign of EAB
BB,HMDRY2,NE,FRPE,66.1,2,E,0,0,no sign of EAB
BB,HMDRY2,NE,Juglans nigra,14.8,,,,,
BB,HMDRY2,NE,Ostraya virginiana,15.4,,,,,
BB,HMDRY2,NE,Tilia americana,15,,,,,
BB,HMDRY2,NE,Tilia americana,15.8,,,,,
BB,HMDRY2,NE,Tilia americana,16.3,,,,,
BB,HMDRY2,NE,Tilia americana,18.2,,,,,
BB,HMDRY2,NE,Tilia americana,28.5,,,,,
BB,HMDRY2,NE,Tilia americana,30.7,,,,,
BB,HMDRY2,NE,Tilia americana,9.5,,,,,
BB,HMDRY2,NE,Tilia americana,10.3,,,,,center tree -  near rock pile
BB,HMDRY2,NW,Acer saccharum,14.2,,,,,
BB,HMDRY2,NW,Acer saccharum,18.8,,,,,
BB,HMDRY2,NW,Carya cordiformis,21.8,,,,,
BB,HMDRY2,NW,Carya cordiformis,8.7,,,,,
BB,HMDRY2,NW,Ostraya virginiana,8.02,,,,,
BB,HMDRY2,NW,Prunus serotina,12.8,,,,,
BB,HMDRY2,NW,Prunus serotina,8.2,,,,,
BB,HMDRY2,NW,Quercus rubra,46.3,,,,,
BB,HMDRY2,NW,Quercus rubra,56.5,,,,,
BB,HMDRY2,NW,Tilia americana,21.8,,,,,
BB,HMDRY2,SE,Carya cordiformis,21.3,,,,,
BB,HMDRY2,SE,Carya glabra,5.6,,,,,
BB,HMDRY2,SE,FRAM,42.5,4,E,0,0,
BB,HMDRY2,SE,FRPE,13,2,O,0,0,bark splits and galleries
BB,HMDRY2,SE,Prunus serotina,19.5,,,,,
BB,HMDRY2,SE,Prunus serotina,27.5,,,,,
BB,HMDRY2,SE,Quercus rubra,17.4,,,,,
BB,HMDRY2,SE,Quercus rubra,18.3,,,,,
BB,HMDRY2,SE,Quercus rubra,39,,,,,
BB,HMDRY2,SE,Tilia americana,13.8,,,,,
BB,HMDRY2,SE,Tilia americana,16.6,,,,,
BB,HMDRY2,SE,Tilia americana,24,,,,,
BB,HMDRY2,SE,Ulmus rubra,15,,,,,
BB,HMDRY2,SE,Ulmus rubra,9.8,,,,,
BB,HMDRY2,SE,Ulmus rubra,12,,,,,
BB,HMDRY2,SW,Acer saccharum,19.15,,,,,
BB,HMDRY2,SW,Carpinus caroliniana,6.5,,,,,
BB,HMDRY2,SW,Carya cordiformis,3.05,,,,,
BB,HMDRY2,SW,Carya glabra,15.6,,,,,
BB,HMDRY2,SW,Prunus serotina,21.3,,,,,
BB,HMDRY2,SW,Prunus serotina,8.3,,,,,
BB,HMDRY2,SW,Quercus rubra,44,,,,,
BB,HMDRY2,SW,Sassafras albidium,13.2,,,,,
BB,HMDRY2,SW,Tilia americana,16,,,,,
BB,HMDRY2,SW,Tilia americana,18.2,,,,,
BB,HMDRY2,SW,Tilia americana,6.3,,,,,
BB,HMDRY2,SW,Tilia americana,10.4,,,,,
BB,HMDRY2,SW,Ulmus rubra,28.2,,,,,
BB,HMDRY2,SW,Ulmus rubra,35.9,,,,,
BB,HMDRY2,SW,Ulmus rubra,10.6,,,,,
BB,HMDRY3,NE,Acer rubrum,10,,,,,
BB,HMDRY3,NE,Amelanchier sp.,4.3,,,,,
BB,HMDRY3,NE,Amelanchier sp.,5.7,,,,,
BB,HMDRY3,NE,FRAM,21.8,3,C,2,2,bark splits and sprouting from trunk
BB,HMDRY3,NE,Ostraya virginiana,14.3,,,,,
BB,HMDRY3,NE,Prunus serotina,15.2,,,,,
BB,HMDRY3,NE,Prunus serotina,6,,,,,
BB,HMDRY3,NE,Prunus serotina,11.7,,,,,
BB,HMDRY3,NE,Tilia americana,17.7,,,,,
BB,HMDRY3,NE,Ulmus rubra,16,,,,,
BB,HMDRY3,NW,Acer rubrum,14,,,,,
BB,HMDRY3,NW,Carya ovata,35,,,,,
BB,HMDRY3,NW,FRAM,15.6,5,I,14,0,root sprouts
BB,HMDRY3,NW,Ostraya virginiana,10.13,,,,,
BB,HMDRY3,NW,Prunus serotina,12.6,,,,,
BB,HMDRY3,NW,Prunus serotina,17.8,,,,,
BB,HMDRY3,NW,Prunus serotina,19,,,,,
BB,HMDRY3,NW,Prunus serotina,22.5,,,,,
BB,HMDRY3,NW,Quercus alba,61,,,,,
BB,HMDRY3,NW,Tilia americana,14.2,,,,,
BB,HMDRY3,SE,FRAM,35.2,5,D,26,8,dead sprouts below zone
BB,HMDRY3,SE,FRPE,13.2,2,O,0,0,
BB,HMDRY3,SE,FRPE,13.3,5,I,0,0,EH outside of zone
BB,HMDRY3,SE,FRPE,21.2,5,I,2,5,sprouting 
BB,HMDRY3,SE,FRPE,11.43,5,O,1,4,sprouts at base
BB,HMDRY3,SE,Prunus serotina,18.5,,,,,
BB,HMDRY3,SE,Prunus serotina,31.3,,,,,
BB,HMDRY3,SE,Prunus serotina,38.8,,,,,
BB,HMDRY3,SE,Tilia americana,5.5,,,,,
BB,HMDRY3,SW,FRPE,12.8,3,I,0,0,no sprouts
BB,HMDRY3,SW,FRPE,16,2,C,0,0,no sprouts
BB,HMDRY3,SW,FRPE,3.9,2,O,0,0,
BB,HMDRY3,SW,Ostraya virginiana,13.1,,,,,
BB,HMDRY3,SW,Prunus serotina,17.9,,,,,
BB,HMDRY3,SW,Prunus serotina,20.6,,,,,
BB,HMDRY3,SW,Prunus serotina,20.8,,,,,
BB,HMDRY3,SW,Prunus serotina,28.3,,,,,
BB,HMDRY3,SW,Prunus serotina,2.8,,,,,
C,KENUP,NE,Carya tomentosa,17.20,,,,,Mockernut hickory
C,KENUP,NE,Fagus grandifolia,25.20,,,,,
C,KENUP,NE,Ostraya virginiana,4.47,,,,,
C,KENUP,NE,Ostraya virginiana,4.90,,,,,
C,KENUP,NE,Ostraya virginiana,5.27,,,,,
C,KENUP,NE,Ostraya virginiana,6.61,,,,,
C,KENUP,NE,Quercus alba,33.10,,,,,
C,KENUP,NE,Quercus rubra,47.09,,,,,
C,KENUP,NE,Quercus rubra,57.10,,,,,
C,KENUP,NE,Quercus velutina,54.85,,,,,
C,KENUP,NE,Sassafras albidium,10.31,,,,,
C,KENUP,NW,Amelanchier sp.,5.10,,,,,
C,KENUP,NW,Carya tomentosa,17.80,,,,,
C,KENUP,NW,FRAM,51.90,1,,0,0,
C,KENUP,NW,Ostraya virginiana,3.60,,,,,
C,KENUP,NW,Ostraya virginiana,5.20,,,,,
C,KENUP,NW,Ostraya virginiana,5.60,,,,,
C,KENUP,NW,Quercus alba,40.20,,,,,
C,KENUP,NW,Quercus alba,41.90,,,,,
C,KENUP,NW,Quercus rubra,73.00,,,,,
C,KENUP,NW,Quercus velutina,63.20,,,,,
C,KENUP,NW,Ulmus rubra,6.00,,,,,
C,KENUP,NW,Ulmus rubra,7.30,,,,,
C,KENUP,SE,Acer rubrum,23.47,,,,,
C,KENUP,SE,Amelanchier sp.,5.61,,,,,
C,KENUP,SE,Amelanchier sp.,6.39,,,,,
C,KENUP,SE,Carya glabra,20.30,,,,,pignut hickory
C,KENUP,SE,Ostraya virginiana,3.30,,,,,"Hophornbeam ""ironwood"""
C,KENUP,SE,Ostraya virginiana,3.39,,,,,
C,KENUP,SE,Ostraya virginiana,3.86,,,,,
C,KENUP,SE,Ostraya virginiana,4.35,,,,,
C,KENUP,SE,Prunus serotina,15.58,,,,,
C,KENUP,SE,Prunus serotina,44.32,,,,,
C,KENUP,SE,Quercus alba,22.28,,,,,
C,KENUP,SE,Quercus alba,34.85,,,,,
C,KENUP,SE,Quercus alba,47.15,,,,,
C,KENUP,SE,Quercus alba,48.96,,,,,
C,KENUP,SE,Quercus rubra,50.69,,,,,
C,KENUP,SE,Tilia americana,18.62,,,,,
C,KENUP,SW,Acer rubrum,14.80,,,,,
C,KENUP,SW,Amelanchier sp.,11.10,,,,,
C,KENUP,SW,FRAM,53.50,5,,9,15,
C,KENUP,SW,Ostraya virginiana,2.30,,,,,
C,KENUP,SW,Ostraya virginiana,2.90,,,,,
C,KENUP,SW,Ostraya virginiana,3.10,,,,,
C,KENUP,SW,Ostraya virginiana,3.50,,,,,
C,KENUP,SW,Ostraya virginiana,4.00,,,,,4 stems - Osvi
C,KENUP,SW,Ostraya virginiana,4.00,,,,,
C,KENUP,SW,Ostraya virginiana,5.50,,,,,2 stems - Osvi
C,KENUP,SW,Ostraya virginiana,6.30,,,,,4 stems - Osvi
C,KENUP,SW,Ostraya virginiana,8.20,,,,,2 stems - Osvi
C,KENUP,SW,Ostraya virginiana,8.50,,,,,
C,KENUP,SW,Ostraya virginiana,8.50,,,,,
C,KENUP,SW,Ostraya virginiana,11.00,,,,,4 stems - Osvi
C,KENUP,SW,Ostraya virginiana,11.30,,,,,4 stems - Osvi
C,KENUP,SW,Prunus virginiana,2.40,,,,,
C,KENUP,SW,Quercus alba,44.50,,,,,
C,KENUP,SW,Quercus rubra,23.90,,,,,
C,KENUP,SW,Quercus rubra,62.30,,,,,
C,KENUP,SW,Tilia americana,19.00,,,,,
C,KENUP,SW,Ulmus rubra,7.70,,,,,
C,KENUP2,NE,Carpinus caroliniana,5.25,,,,,
C,KENUP2,NE,Carpinus caroliniana,10.10,,,,,
C,KENUP2,NE,Carya glabra,13.30,,,,,
C,KENUP2,NE,Carya glabra,18.10,,,,,
C,KENUP2,NE,Carya ovata,12.82,,,,,
C,KENUP2,NE,FRAM,19.73,2,C,0,0,2 stems - Fram 1 exit hole below range and basal sprouts
C,KENUP2,NE,FRAM,42.15,5,C,0,33,2 stems - Fram 1 exit hole below range and basal sprouts
C,KENUP2,NE,Prunus serotina,37.71,,,,,
C,KENUP2,NE,Prunus serotina,46.73,,,,,
C,KENUP2,NE,Prunus serotina,2.90,,,,,
C,KENUP2,NE,Quercus rubra,23.61,,,,,
C,KENUP2,NE,Quercus velutina,25.50,,,,,
C,KENUP2,NE,Quercus velutina,52.89,,,,,
C,KENUP2,NW,Carpinus caroliniana,2.66,,,,,
C,KENUP2,NW,Carpinus caroliniana,5.97,,,,,2 stems - Caca
C,KENUP2,NW,Carpinus caroliniana,6.20,,,,,2 stems - Caca
C,KENUP2,NW,Carya cordiformis,15.50,,,,,
C,KENUP2,NW,Carya cordiformis,15.97,,,,,
C,KENUP2,NW,FRAM,29.52,5,C,0,0,basal sprouting
C,KENUP2,NW,FRAM,46.68,5,C,5,66,
C,KENUP2,NW,Juglans nigra,23.00,,,,,
C,KENUP2,NW,Ostraya virginiana,3.29,,,,,
C,KENUP2,NW,Ostraya virginiana,4.48,,,,,
C,KENUP2,NW,Prunus serotina,30.07,,,,,
C,KENUP2,NW,Prunus serotina,34.18,,,,,
C,KENUP2,NW,Quercus velutina,47.72,,,,,
C,KENUP2,NW,Quercus velutina,56.69,,,,,
C,KENUP2,NW,Tilia americana,19.30,,,,,2 stems - Tiam
C,KENUP2,NW,Tilia americana,24.81,,,,,2 stems - Tiam
C,KENUP2,SE,Carpinus caroliniana,11.00,,,,,
C,KENUP2,SE,Carya ovata,21.35,,,,,
C,KENUP2,SE,Carya tomentosa,43.20,,,,,
C,KENUP2,SE,Prunus serotina,22.02,,,,,
C,KENUP2,SE,Prunus serotina,39.09,,,,,
C,KENUP2,SE,Prunus serotina,39.30,,,,,
C,KENUP2,SE,Quercus alba,49.00,,,,,
C,KENUP2,SW,Acer rubrum,22.40,,,,,
C,KENUP2,SW,Acer rubrum,8.04,,,,,
C,KENUP2,SW,Carpinus caroliniana,5.64,,,,,
C,KENUP2,SW,Carpinus caroliniana,6.30,,,,,
C,KENUP2,SW,Carpinus caroliniana,10.69,,,,,
C,KENUP2,SW,Carya ovata,7.17,,,,,
C,KENUP2,SW,Carya ovata,10.79,,,,,
C,KENUP2,SW,Carya ovata,11.79,,,,,
C,KENUP2,SW,Carya tomentosa,8.35,,,,,
C,KENUP2,SW,Prunus serotina,24.82,,,,,
C,KENUP2,SW,Quercus rubra,30.53,,,,,
C,KENUP2,SW,Quercus rubra,45.95,,,,,
C,KENUP2,SW,Quercus rubra,61.30,,,,,
C,KENUP2,SW,Quercus velutina,46.79,,,,,
C,KENUP2,SW,Quercus velutina,55.70,,,,,
C,KENUP2,SW,Ulmus rubra,4.40,,,,,
C,KENUP3,NE,FRAM,25.03,5,I,0,2,wph below zone -  1 emerge hole found below range
C,KENUP3,NE,Ostraya virginiana,16.67,,,,,
C,KENUP3,NE,Ostraya virginiana,3.70,,,,,
C,KENUP3,NE,Ostraya virginiana,4.06,,,,,
C,KENUP3,NE,Ostraya virginiana,5.25,,,,,
C,KENUP3,NE,Ostraya virginiana,8.19,,,,,
C,KENUP3,NE,Populus grandidentata,38.30,,,,,
C,KENUP3,NE,Quercus alba,40.18,,,,,
C,KENUP3,NW,Carpinus caroliniana,2.72,,,,,
C,KENUP3,NW,FRAM,15.02,1,O,0,7,bark splittinggalleries visible
C,KENUP3,NW,Ostraya virginiana,4.10,,,,,
C,KENUP3,NW,Ostraya virginiana,4.20,,,,,
C,KENUP3,NW,Ostraya virginiana,5.00,,,,,
C,KENUP3,NW,Ostraya virginiana,9.93,,,,,
C,KENUP3,NW,Ostraya virginiana,11.50,,,,,
C,KENUP3,NW,Prunus serotina,24.95,,,,,2 stems - Prse
C,KENUP3,NW,Prunus serotina,49.15,,,,,2 stems - Prse
C,KENUP3,NW,Quercus alba,16.32,,,,,
C,KENUP3,NW,Quercus alba,25.80,,,,,
C,KENUP3,NW,Quercus alba,32.52,,,,,
C,KENUP3,NW,Quercus rubra,41.60,,,,,
C,KENUP3,NW,Quercus rubra,49.35,,,,,
C,KENUP3,NW,Quercus rubra,54.40,,,,,
C,KENUP3,NW,Quercus velutina,36.00,,,,,
C,KENUP3,SE,Carya cordiformis,25.55,,,,,
C,KENUP3,SE,Ostraya virginiana,13.50,,,,,
C,KENUP3,SE,Ostraya virginiana,3.28,,,,,
C,KENUP3,SE,Ostraya virginiana,3.40,,,,,2 stems - Osvi
C,KENUP3,SE,Ostraya virginiana,3.52,,,,,2 stems - Osvi
C,KENUP3,SE,Ostraya virginiana,3.95,,,,,
C,KENUP3,SE,Ostraya virginiana,5.76,,,,,
C,KENUP3,SE,Ostraya virginiana,7.71,,,,,
C,KENUP3,SE,Ostraya virginiana,7.80,,,,,
C,KENUP3,SE,Ostraya virginiana,10.32,,,,,
C,KENUP3,SE,Quercus rubra,56.95,,,,,
C,KENUP3,SE,Quercus rubra,63.47,,,,,
C,KENUP3,SE,Quercus velutina,35.65,,,,,
C,KENUP3,SE,Tilia americana,17.70,,,,,
C,KENUP3,SW,FRAM,20.32,5,I,6,1,sprouting at basebark splitting
C,KENUP3,SW,FRAM,22.00,1,I,0,1,
C,KENUP3,SW,Ostraya virginiana,12.50,,,,,
C,KENUP3,SW,Ostraya virginiana,12.50,,,,,
C,KENUP3,SW,Ostraya virginiana,6.90,,,,,
C,KENUP3,SW,Ostraya virginiana,7.10,,,,,
C,KENUP3,SW,Ostraya virginiana,8.02,,,,,
C,KENUP3,SW,Ostraya virginiana,9.70,,,,,
C,KENUP3,SW,Prunus serotina,39.17,,,,,
C,KENUP3,SW,Quercus alba,25.30,,,,,
C,KENUP3,SW,Quercus rubra,33.00,,,,,
C,KENUP3,SW,Quercus rubra,57.27,,,,,
C,KENUP3,SW,Quercus rubra,57.40,,,,,
C,KENUP3,SW,Quercus rubra,66.35,,,,,
C,KENUP3,SW,Quercus rubra,68.18,,,,,
CC,ILOPEN,NE,Acer rubrum,13,,,,,
CC,ILOPEN,NE,Acer rubrum,16,,,,,
CC,ILOPEN,NE,Acer saccharinum,13,,,,,
CC,ILOPEN,NE,Acer saccharum,14,,,,,Acsa - 2 stems
CC,ILOPEN,NE,Acer saccharum,15.4,,,,,
CC,ILOPEN,NE,Acer saccharum,18,,,,,Acsa - 2 stems
CC,ILOPEN,NE,FRAM,40,1,E,0,0,
CC,ILOPEN,NE,Ostraya virginiana,2.8,,,,,
CC,ILOPEN,NE,Ostraya virginiana,3,,,,,
CC,ILOPEN,NE,Quercus rubra,24,,,,,Quru - 2 stems
CC,ILOPEN,NE,Quercus rubra,25,,,,,
CC,ILOPEN,NE,Quercus rubra,37,,,,,Quru - 2 stems
CC,ILOPEN,NE,Tilia americana,15.6,,,,,
CC,ILOPEN,NE,Tilia americana,19.5,,,,,
CC,ILOPEN,NE,Tilia americana,22.3,,,,,
CC,ILOPEN,NE,Tilia americana,22.8,,,,,
CC,ILOPEN,NW,Acer rubrum,15.7,,,,,
CC,ILOPEN,NW,Acer saccharum,12.7,,,,,Acsa - 4 stems
CC,ILOPEN,NW,Acer saccharum,16.8,,,,,
CC,ILOPEN,NW,Acer saccharum,37.1,,,,,
CC,ILOPEN,NW,Acer saccharum,2.8,,,,,
CC,ILOPEN,NW,Acer saccharum,3.6,,,,,
CC,ILOPEN,NW,Acer saccharum,3.8,,,,,Acsa - 4 stems
CC,ILOPEN,NW,Acer saccharum,6.3,,,,,
CC,ILOPEN,NW,Acer saccharum,8.5,,,,,Acsa - 4 stems
CC,ILOPEN,NW,Acer saccharum,10.3,,,,,Acsa - 4 stems
CC,ILOPEN,NW,FRPE,16.4,4,C,4,0,sprouts
CC,ILOPEN,NW,Tilia americana,24,,,,,Tiam - 2 stems
CC,ILOPEN,NW,Tilia americana,26,,,,,Tiam - 2 stems
CC,ILOPEN,SE,Acer rubrum,60.5,,,,,
CC,ILOPEN,SE,Acer rubrum,9.5,,,,,
CC,ILOPEN,SE,Acer saccharum,50.6,,,,,center tree
CC,ILOPEN,SE,Acer saccharum,4.3,,,,,
CC,ILOPEN,SE,Carpinus caroliniana,1.9,,,,,
CC,ILOPEN,SE,Carpinus caroliniana,2.3,,,,,
CC,ILOPEN,SE,FRNI,12.7,5,C,0,4,exit holes outside zone -  bark splitting -  dead sprouts
CC,ILOPEN,SE,FRNI,13.5,5,C,4,2,bark splitting  -  dead sprouts
CC,ILOPEN,SE,FRNI,19.5,5,C,0,0,bark splitting -  dead sprouts overhead
CC,ILOPEN,SE,FRNI,24.4,5,C,0,0,dead sprouts overhead -  live at base -  bark splitting  -  EH outside zone
CC,ILOPEN,SE,FRNI,27.9,3,C,0,0,live sprouts along trunk
CC,ILOPEN,SE,FRPE,19.6,5,C,0,1,live sprouts at base and large dead sprouts overhead
CC,ILOPEN,SE,Ostraya virginiana,22.9,,,,,
CC,ILOPEN,SE,Populus deltoides,59.9,,,,,
CC,ILOPEN,SE,Quercus bicolor,17.9,,,,,
CC,ILOPEN,SE,Quercus rubra,11.2,,,,,
CC,ILOPEN,SE,Tilia americana,22.4,,,,,
